date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,race_course,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,wined_horse_id,prize,horse_id,target_race_id
2002/10/20,4京都6,曇,9,北野特別(1000万下),200208040609,14,1,1,6.1,3,4,00700,55,芝1800,良,1:46.7,0.5,1-1,36.1-35.2,35.7,482(+8),1998106416,220.0,1999104268,200608030411
2002/09/22,4阪神6,晴,11,神戸新聞杯(G2),200209040611,16,6,11,113.2,13,8,01018,56,芝2000,良,2:00.9,1.8,2-2-2-3,36.0-35.5,37.0,474(-2),1999110099, ,1999104268,200608030411
2002/09/08,4阪神2,曇,9,野分特別(1000万下),200209040209,8,3,3,3.9,2,3,00700,55,芝2000,良,2:02.2,0.2,3-3-4-4,38.1-34.1,34.1,476(+4),1999104693,362.8,1999104268,200608030411
2002/08/17,1札幌3,晴,12,日高特別(1000万下),200201010312,13,2,2,6.0,3,2,00700,53,芝2000,良,2:01.7,0.5,8-7-5-2,36.3-35.4,35.4,472(-4),1997103431,589.2,1999104268,200608030411
2002/07/13,2函館1,曇,11,STV杯(1000万下),200202020111,16,5,9,22.2,6,3,00700,54,芝1800,良,1:53.0,0.3,4-4-2-2,37.2-37.6,37.8,476(-8),1996101150,365.5,1999104268,200608030411
2002/07/07,1函館8,曇,12,竜飛崎特別(1000万下),200202010812,13,3,3,16.5,7,12,00617,52,ダ1700,重,1:45.1,1.1,5-5-10-8,28.7-37.8,37.9,484(+6),1997106239, ,1999104268,200608030411
2002/06/02,4東京6,晴,6,3歳500万下,200205040606,17,8,15,6.6,4,1,00700,55,芝1600,良,1:35.0,-0.1,2-2,34.9-36.4,36.4,478(-10),1999104782,700.0,1999104268,200608030411
2002/05/12,3京都8,晴,6,3歳500万下,200208030806,14,7,11,14.9,3,4,00722,55,ダ1200,稍,1:12.5,1.1,5-7,35.0-36.4,36.9,488(0),1999101973,110.0,1999104268,200608030411
2002/04/14,2阪神8,晴,2,3歳未勝利,200209020802,15,3,4,1.7,1,1,01032,55,ダ1400,良,1:25.9,-0.4,3-3,35.2-38.6,38.3,488(+2),1999104662,510.0,1999104268,200608030411
2002/03/23,2阪神1,晴,4,3歳未勝利,200209020104,10,7,8,9.9,4,2,01032,55,ダ1400,良,1:26.6,0.1,5-5,34.8-39.4,39.2,486(-6),1999101297,200.0,1999104268,200608030411
2002/03/10,1阪神6,晴,3,3歳新馬,200209010603,14,7,11,10.2,4,4,00700,55,ダ1200,良,1:15.9,1.0,5-6,36.4-38.5,38.4,492(-6),1999104328,90.0,1999104268,200608030411
2002/02/24,1阪神2,晴,4,3歳新馬,200209010204,16,3,5,8.2,2,4,00700,55,ダ1400,良,1:28.2,0.5,2-2,35.8-39.4,39.6,498(0),1999102941,90.0,1999104268,200608030411
2006/06/25,4京都4,雨,11,宝塚記念(G1),200608040411,13,5,7,67.0,10,2,00643,58,芝2200,稍,2:13.7,0.7,8-8-8-7,36.2-35.8,35.8,476(0),2002100816,"5,378.0",1999107049,200608030411
2006/04/30,3京都4,晴,11,天皇賞(春)(G1),200608030411,17,8,16,98.4,10,12,00643,58,芝3200,良,3:16.0,2.6,8-8-8-8,36.2-33.5,35.5,476(+6),2002100816, ,1999107049,200608030411
2005/02/19,2京都7,雨,11,京都記念(G2),200508020711,12,6,7,5.7,2,1,00643,57,芝2200,重,2:15.7,-0.2,10-9-7-6,37.0-36.2,35.6,470(+6),2001104325,"6,489.6",1999107049,200608030411
2005/01/16,1京都6,曇,11,日経新春杯(G2),200508010611,10,6,6,1.6,1,9,00666,58,芝2400,良,2:29.5,0.5,7-7-6-6,37.4-34.1,34.2,464(+4),2000102263, ,1999107049,200608030411
2004/11/28,5東京8,晴,11,ジャパンC(G1),200405050811,16,2,4,11.1,4,5,00641,57,芝2400,良,2:24.9,0.7,9-9-9-8,35.9-35.0,34.9,460(-4),2000101517,"2,500.0",1999107049,200608030411
2004/10/31,4東京8,曇,11,天皇賞(秋)(G1),200405040811,17,6,11,13.9,7,6,00643,58,芝2000,稍,1:59.6,0.7,15-15-15,35.8-35.1,34.5,464(-4),2000101517, ,1999107049,200608030411
2004/10/10,4京都2,晴,11,京都大賞典(G2),200408040211,10,7,7,18.3,5,1,00643,57,芝2400,良,2:25.2,0.0,8-8-7-8,35.8-34.3,33.7,468(-2),2000101517,"6,474.2",1999107049,200608030411
2004/05/02,3京都4,曇,11,天皇賞(春)(G1),200408030411,18,1,2,131.1,13,5,05041,58,芝3200,良,3:20.1,1.7,17-17-15-13,37.2-36.1,34.9,470(+2),1999106849,"1,320.0",1999107049,200608030411
2004/04/04,2阪神4,曇,11,産経大阪杯(G2),200409020411,11,6,7,17.5,6,8,00643,57,芝2000,稍,2:00.2,0.6,7-7-7-8,35.9-35.6,35.5,468(0),2000101426, ,1999107049,200608030411
2004/03/07,1中京2,晴,11,トヨタ賞中京記念(G3),200407010211,16,7,13,6.4,3,2,00643,56,芝2000,良,1:58.8,0.2,8-9-11-10,34.8-35.0,34.4,468(+6),1997100785,"1,717.4",1999107049,200608030411
2004/02/01,2京都2,晴,10,松籟S(1600万下),200408020210,12,8,12,4.0,2,1,00643,57,芝2400,良,2:27.1,-0.2,6-6-6-4,35.9-35.5,35.2,462(0),2000102332,"1,826.6",1999107049,200608030411
2004/01/05,1京都1,晴,9,初夢賞(1000万下),200408010109,12,6,7,2.7,2,1,00643,57,芝2000,良,2:02.4,0.0,6-5-7-6,37.4-34.7,34.3,462(0),1999103798,"1,482.2",1999107049,200608030411
2003/12/14,5阪神4,晴,8,3歳以上1000万下,200309050408,12,8,11,2.2,1,1,00643,57,芝2000,良,2:01.0,-0.3,3-4-5-4,37.8-35.7,35.2,462(-2),2000101285,"1,050.0",1999107049,200608030411
2003/05/31,2中京3,曇,11,金鯱賞(G2),200307020311,14,8,14,69.1,11,7,00643,57,芝2000,稍,1:59.7,0.8,10-10-10-10,34.7-35.8,35.8,464(+2),1997110043, ,1999107049,200608030411
2003/05/11,3京都6,雨,10,下鴨S(1600万下),200308030610,11,7,9,4.0,3,3,00643,57,芝1800,重,1:49.1,0.1,5-4,34.5-38.2,36.2,462(+2),1998101610,453.8,1999107049,200608030411
2003/04/20,2阪神8,曇,10,甲武特別(1000万下),200309020810,10,5,5,4.4,3,1,00643,56,芝2200,稍,2:14.0,-0.3,3-3-3-2,37.0-34.9,34.6,460(+4),1997102259,"1,475.2",1999107049,200608030411
2003/03/23,1中京6,晴,9,4歳以上500万下,200307010609,16,7,14,2.9,1,1,00643,57,ダ1700,良,1:47.6,-0.7,3-3-2-2,30.4-38.2,38.0,456(+8),1998102604,750.0,1999107049,200608030411
2002/05/11,3京都7,曇,6,3歳500万下,200208030706,14,4,6,4.3,2,3,00643,55,芝2000,稍,2:01.6,0.6,5-5-3-2,36.8-35.9,36.3,448(+4),1999107343,180.0,1999107049,200608030411
2002/04/13,2阪神7,晴,9,若草S(OP),200209020709,12,2,2,35.5,10,4,00643,55,芝2200,良,2:13.7,0.5,6-6-7-5,36.9-35.4,35.3,444(-4),1999106738,290.0,1999107049,200608030411
2002/03/24,2阪神2,晴,3,3歳未勝利,200209020203,12,5,5,1.2,1,1,00643,55,ダ1800,良,1:56.0,-0.5,3-3-2-1,37.3-40.1,40.1,448(+4),1999103641,510.0,1999107049,200608030411
2002/03/02,1阪神3,晴,6,3歳未勝利,200209010306,16,4,8,2.5,1,2,00643,55,芝2000,良,2:03.8,0.1,4-5-3-3,37.6-36.6,36.5,444(-6),1999100604,200.0,1999107049,200608030411
2002/02/09,2京都5,曇,4,3歳未勝利,200208020504,16,8,15,9.7,4,2,00643,55,芝2000,良,2:03.0,0.0,14-14-14-14,36.1-36.4,35.2,450(-4),1999107629,200.0,1999107049,200608030411
2002/01/05,1京都1,晴,5,3歳新馬,200208010105,16,8,15,21.9,6,4,01026,55,芝1800,良,1:50.6,0.4,5-6,35.0-36.9,36.5,454(0),1999104198,90.0,1999107049,200608030411
2007/10/07,4京都2,曇,11,京都大賞典(G2),200708040211,10,8,9,10.9,4,6,01026,57,芝2400,良,2:25.2,0.4,9-9-9-9,36.3-34.0,33.5,452(-16),2002100810, ,1999107276,200608030411
2007/09/02,1札幌8,晴,9,札幌記念(G2),200701010809,16,8,16,23.3,8,10,01019,57,芝2000,良,2:00.8,0.7,12-11-11-10,35.5-34.8,34.5,468(-10),2003103043, ,1999107276,200608030411
2007/08/04,2函館7,曇,9,みなみ北海道S(OP),200702020709,13,5,6,4.0,2,4,01019,58.5,芝2600,重,2:49.9,1.3,5-5-7-7,38.1-38.8,39.3,478(+8),2002100398,360.0,1999107276,200608030411
2007/06/24,3阪神4,小雨,11,宝塚記念(G1),200709030411,18,7,13,153.3,16,5,00894,58,芝2200,稍,2:13.0,0.6,16-16-15-14,33.5-36.9,36.4,470(0),2003102991,"1,320.0",1999107276,200608030411
2007/04/29,3京都4,晴,11,天皇賞(春)(G1),200708030411,16,1,2,27.8,9,10,01026,58,芝3200,良,3:15.1,1.0,11-11-10-10,36.9-34.8,35.3,470(0),2003102205, ,1999107276,200608030411
2007/04/07,2阪神5,曇,10,大阪ーハンブルクC(OP),200709020510,13,5,7,20.2,6,1,01026,57,芝2400,良,2:30.4,-0.1,10-10-9-7,39.4-33.9,33.2,470(-2),2003102816,"2,428.0",1999107276,200608030411
2007/03/18,1阪神8,晴,11,阪神大賞典(G2),200709010811,11,4,4,43.2,6,6,01026,57,芝3000,良,3:09.0,0.7,9-9-4-6,38.3-34.5,34.9,472(-2),2000101573, ,1999107276,200608030411
2007/02/17,2京都7,雨,11,京都記念(G2),200708020711,14,8,14,34.2,6,11,01026,58,芝2200,稍,2:18.1,0.9,12-13-12-11,38.6-35.6,35.5,474(0),2003102991, ,1999107276,200608030411
2007/01/07,1京都2,晴,11,万葉S(OP),200708010211,11,6,7,7.2,3,4,01026,58,芝3000,稍,3:08.3,1.0,10-11-9-4,36.8-37.1,36.7,474(+6),2001110003,360.0,1999107276,200608030411
2006/12/02,5中山1,晴,11,ステイヤーズS(G2),200606050111,12,8,12,6.1,3,8,01026,57,芝3600,良,3:45.7,2.3,10-9-7-4,36.7-35.8,37.3,468(+8),2000101573, ,1999107276,200608030411
2006/10/29,4東京8,晴,11,天皇賞(秋)(G1),200605040811,16,6,11,41.8,13,11,01026,58,芝2000,良,2:00.7,1.9,14-14-13,35.4-35.6,35.2,460(+2),2001103114, ,1999107276,200608030411
2006/10/08,5京都2,晴,11,京都大賞典(G2),200608050211,11,7,8,19.2,7,2,01026,57,芝2400,良,2:31.6,0.1,10-11-8-7,36.6-33.3,32.8,458(-12),2001104313,"2,622.8",1999107276,200608030411
2006/08/20,1札幌4,晴,9,札幌記念(G2),200601010409,15,2,3,15.2,6,6,01026,57,芝2000,良,2:00.7,0.4,12-12-12-12,36.0-34.3,33.8,470(0),2003102991, ,1999107276,200608030411
2006/08/05,2函館7,晴,9,みなみ北海道S(OP),200602020709,15,6,10,8.3,4,1,01026,57,芝2600,良,2:42.3,-0.4,13-13-14-6,36.9-37.5,36.1,470(-2),2000101377,"2,435.0",1999107276,200608030411
2006/06/25,4京都4,雨,11,宝塚記念(G1),200608040411,13,7,11,140.6,12,11,01026,58,芝2200,稍,2:15.0,2.0,13-13-11-12,36.2-35.8,36.5,472(+4),2002100816, ,1999107276,200608030411
2006/04/30,3京都4,晴,11,天皇賞(春)(G1),200608030411,17,7,13,108.3,13,6,01026,58,芝3200,良,3:15.2,1.8,14-15-14-13,36.2-33.5,34.5,468(-2),2002100816, ,1999107276,200608030411
2006/03/19,1阪神8,曇,11,阪神大賞典(G2),200609010811,9,5,5,43.4,6,5,01026,57,芝3000,稍,3:11.1,2.3,4-4-4-5,36.8-37.5,38.9,470(0),2002100816,650.0,1999107276,200608030411
2006/02/12,1東京6,晴,11,ダイヤモンドS(G3),200605010611,15,7,12,15.7,6,5,01025,57.5,芝3400,良,3:31.6,1.3,12-11-10-4,36.9-36.6,37.6,470(-2),2000101238,410.0,1999107276,200608030411
2006/01/07,1京都2,晴,11,万葉S(OP),200608010211,10,1,1,6.0,4,1,01026,57,芝3000,良,3:05.6,-0.1,6-6-6-4,38.3-35.8,35.3,472(+2),2001103371,"2,425.9",1999107276,200608030411
2005/12/04,3中京2,曇,11,春待月S(OP),200507030211,16,3,6,8.0,5,11,01026,57,ダ2300,稍,2:27.2,1.4,11-11-11-13,30.6-39.1,39.7,470(0),2001100583, ,1999107276,200608030411
2005/11/06,5東京2,雨,11,アルゼンチン共和国杯(G2),200505050211,18,8,17,14.1,6,8,01026,57,芝2500,良,2:33.2,0.8,14-14-14-15,30.3-35.4,35.0,470(+8),2000102263, ,1999107276,200608030411
2005/10/09,4京都2,晴,11,京都大賞典(G2),200508040211,12,5,5,20.1,6,3,01026,57,芝2400,良,2:26.0,0.6,9-8-6-6,37.1-34.2,34.1,462(0),2000101561,"1,612.6",1999107276,200608030411
2005/08/21,1札幌4,雨,9,札幌記念(G2),200501010409,14,4,6,36.6,12,2,01019,56,芝2000,良,2:01.1,0.0,12-13-12-10,36.2-36.7,35.7,462(-8),2000105086,"2,628.4",1999107276,200608030411
2005/08/06,2函館7,晴,9,みなみ北海道S(OP),200502020709,9,8,9,6.9,3,3,00705,56.5,芝2600,良,2:44.9,0.5,8-8-5-5,38.6-35.5,35.6,470(+8),1999107278,603.2,1999107276,200608030411
2005/03/06,1中京2,晴,11,トヨタ賞中京記念(G3),200507010211,15,7,13,15.0,7,14,00708,57,芝2000,良,2:01.0,1.5,12-12-13-13,33.8-36.3,36.7,462(-6),1999107236, ,1999107276,200608030411
2005/02/19,2京都7,雨,11,京都記念(G2),200508020711,12,4,4,46.0,9,5,00708,57,芝2200,重,2:16.4,0.7,10-11-10-9,37.0-36.2,36.0,468(0),1999107049,640.0,1999107276,200608030411
2005/01/08,1京都2,曇,11,万葉S(OP),200508010211,9,5,5,4.9,2,4,00708,57,芝3000,良,3:09.5,0.4,5-5-4-4,38.9-34.9,35.0,468(+2),2000101573,360.0,1999107276,200608030411
2004/12/11,3中京3,晴,11,中日新聞杯(G3),200407030311,16,1,1,22.4,9,7,00708,59,芝1800,良,1:47.3,1.0,15-16-16-15,35.2-35.9,34.8,466(+22),1999106907, ,1999107276,200608030411
2004/10/10,4京都2,晴,11,京都大賞典(G2),200408040211,10,6,6,25.8,7,9,00708,57,芝2400,良,2:26.4,1.2,10-10-9-10,35.8-34.3,34.7,444(-18),1999107049, ,1999107276,200608030411
2004/05/22,3東京1,小雨,11,目黒記念(G2),200405030111,18,4,7,14.2,7,9,00708,57,芝2500,稍,2:31.3,0.8,17-17-17-18,29.6-36.4,34.9,462(0),2000105531, ,1999107276,200608030411
2004/05/02,3京都4,曇,11,天皇賞(春)(G1),200408030411,18,5,10,31.1,7,11,00708,58,芝3200,良,3:20.3,1.9,16-16-17-17,37.2-36.1,34.7,462(+2),1999106849, ,1999107276,200608030411
2004/03/21,1阪神8,曇,11,阪神大賞典(G2),200409010811,9,8,8,18.1,4,3,00708,57,芝3000,良,3:08.7,0.3,8-8-7-5,37.9-34.8,34.5,460(+2),2000101561,"1,609.6",1999107276,200608030411
2004/02/21,2京都7,晴,11,京都記念(G2),200408020711,14,5,7,18.8,6,5,00708,57,芝2200,良,2:13.1,0.3,7-6-5-5,36.6-35.2,35.1,458(0),1999104268,640.0,1999107276,200608030411
2003/12/28,6中山8,晴,9,有馬記念(G1),200306060809,12,7,9,65.7,11,10,00708,57,芝2500,良,2:33.9,3.4,11-11-11-9,29.4-35.6,37.5,458(-2),1999110099, ,1999107276,200608030411
2003/12/06,6中山1,曇,11,ステイヤーズS(G2),200306060111,10,1,1,2.8,1,10,00708,58,芝3600,良,3:49.4,1.2,10-9-10-9,37.5-35.3,35.1,460(+6),2000105531, ,1999107276,200608030411
2003/11/02,3東京8,晴,11,天皇賞(秋)(G1),200305030811,18,5,10,24.0,9,7,00708,58,芝2000,良,1:58.8,0.8,15-13-11,33.9-37.1,34.2,454(0),1999110099, ,1999107276,200608030411
2003/09/28,5中山6,晴,11,産経賞オールカマー(G2),200306050611,10,8,10,8.7,3,2,00708,58,芝2200,良,2:14.5,0.1,9-8-8-5,38.1-35.1,34.4,454(+6),1998110210,"2,622.0",1999107276,200608030411
2003/06/29,3阪神4,晴,11,宝塚記念(G1),200309030411,17,6,11,116.2,13,9,00708,58,芝2200,良,2:13.2,1.2,17-17-17-16,35.0-36.9,36.6,448(+2),1999104693, ,1999107276,200608030411
2003/05/04,3京都4,晴,11,天皇賞(春)(G1),200308030411,18,1,1,10.7,4,6,00708,58,芝3200,良,3:17.5,0.5,16-16-16-15,37.1-36.1,35.7,446(-2),1999104693, ,1999107276,200608030411
2003/03/23,1阪神8,晴,11,阪神大賞典(G2),200309010811,15,3,5,19.5,7,3,00708,57,芝3000,良,3:06.2,0.3,14-14-13-11,36.1-34.9,34.2,448(-10),1998106944,"1,615.8",1999107276,200608030411
2003/02/22,2京都7,雨,11,京都記念(G2),200308020711,16,1,2,12.1,6,14,00708,56,芝2200,稍,2:17.6,1.1,16-16-16-16,37.8-35.8,35.2,458(+2),1999107343, ,1999107276,200608030411
2003/01/19,1京都6,小雨,11,日経新春杯(G2),200308010611,13,8,12,4.2,2,7,00708,56,芝2400,良,2:26.8,1.0,10-10-8-7,35.9-35.2,35.8,456(+2),1999105792, ,1999107276,200608030411
2002/12/08,5阪神4,小雨,11,鳴尾記念(G3),200209050411,16,8,16,6.7,3,4,00708,55,芝2000,良,2:00.0,0.5,13-12-12-12,35.4-35.7,35.2,454(+6),1996101367,650.0,1999107276,200608030411
2002/10/20,4京都6,雨,11,菊花賞(G1),200208040611,18,4,7,91.3,16,2,00708,57,芝3000,良,3:05.9,0.0,15-15-14-12,34.6-35.4,34.8,448(+10),1999104693,"5,710.0",1999107276,200608030411
2002/08/18,1札幌4,晴,11,札幌記念(G2),200201010411,16,1,1,46.5,11,13,00708,53,芝2000,良,2:01.0,1.5,16-16-16-14,34.8-35.4,35.0,438(-10),1998102673, ,1999107276,200608030411
2002/05/26,4東京4,曇,10,東京優駿(G1),200205040410,18,5,9,54.3,15,15,00708,57,芝2400,良,2:27.8,1.6,16-16-16-15,36.7-35.6,36.2,448(0),1999100226, ,1999107276,200608030411
2002/05/03,3京都5,晴,11,京都新聞杯(G2),200208030511,15,5,8,17.1,6,1,00708,56,芝2200,良,2:12.5,0.0,5-5-7-9,35.6-35.3,34.6,448(-8),1999103967,"5,521.8",1999107276,200608030411
2002/04/14,2中山8,晴,11,皐月賞(G1),200206020811,18,8,16,73.4,12,15,00708,57,芝2000,良,2:00.2,1.7,17-17-17-17,35.0-35.8,35.9,456(+4),1999104198, ,1999107276,200608030411
2002/03/16,1阪神7,晴,11,若葉S(OP),200209010711,11,4,4,15.9,6,2,00708,56,芝2000,良,2:01.6,0.1,3-3-3-3,36.4-35.0,34.7,452(-2),1999104146,769.8,1999107276,200608030411
2002/01/14,1京都6,晴,11,日刊スポシンザン記念(G3),200208010611,16,8,16,10.1,5,7,00708,56,芝1600,良,1:35.3,0.5,16-14,35.5-34.9,34.5,454(-6),1999100226, ,1999107276,200608030411
2001/12/09,5中山4,晴,11,朝日杯FS(G1),200106050411,16,6,11,23.8,8,13,00708,55,芝1600,良,1:34.7,0.9,14-16-15,34.4-36.1,34.9,460(+22),1999107052, ,1999107276,200608030411
2001/10/13,4京都3,晴,11,デイリー杯2歳S(G2),200108040311,16,5,10,28.2,8,1,00708,55,芝1600,良,1:34.9,0.0,16-15,34.6-36.3,35.1,438(-4),1999102057,"3,858.8",1999107276,200608030411
2001/09/23,2札幌8,晴,5,2歳新馬,200101020805,10,4,4,4.4,3,1,00708,53,芝1200,良,1:11.7,-0.4,5-5,35.4-36.3,36.0,442(0),1999106726,600.0,1999107276,200608030411
2001/09/15,2札幌5,曇,6,2歳新馬,200101020506,10,7,7,3.8,3,3,00708,53,芝1800,良,1:53.5,0.5,2-2-2-1,38.4-35.9,36.4,442(+2),1999102748,150.0,1999107276,200608030411
2001/09/01,2札幌1,晴,5,2歳新馬,200101020105,11,4,4,17.1,5,2,00708,53,芝1800,良,1:53.8,0.6,10-10-9-7,37.7-36.3,36.3,440(0),1999100891,240.0,1999107276,200608030411
2006/04/30,3京都4,晴,11,天皇賞(春)(G1),200608030411,17,1,2,23.5,3,7,00705,58,芝3200,良,3:15.2,1.8,11-11-10-5,36.2-33.5,34.8,488(-10),2002100816, ,2000101238,200608030411
2006/04/02,2阪神4,雨,11,産経大阪杯(G2),200609020411,12,3,3,16.7,6,2,00705,57,芝2000,重,2:04.6,0.1,11-10-8-5,36.9-37.8,37.2,498(+10),2001103435,"2,624.8",2000101238,200608030411
2006/02/12,1東京6,晴,11,ダイヤモンドS(G3),200605010611,15,4,7,5.1,3,1,00705,54,芝3400,良,3:30.3,-0.4,9-9-7-4,36.9-36.6,36.4,488(-10),2002100389,"4,155.3",2000101238,200608030411
2006/01/07,1京都2,晴,11,万葉S(OP),200608010211,10,4,4,5.6,3,3,00705,54,芝3000,良,3:05.9,0.3,8-8-2-1,38.3-35.8,36.1,498(+6),1999107276,603.7,2000101238,200608030411
2005/12/18,5阪神6,晴,10,オリオンS(1600万下),200509050610,12,7,10,8.9,2,5,00945,57,芝2000,良,2:04.7,0.4,10-8-10-9,38.0-35.8,35.2,492(+8),2002110231,180.0,2000101238,200608030411
2005/11/20,5京都6,晴,10,古都S(1600万下),200508050610,12,7,10,8.3,5,4,05339,57.5,芝2200,良,2:14.8,0.4,10-10-9-9,36.8-34.0,34.0,484(+10),2002103091,270.0,2000101238,200608030411
2005/10/08,4京都1,雨,11,夕刊フジ杯大原S(1600万下),200508040111,10,7,8,10.3,5,3,00709,57.5,芝1800,良,1:48.2,0.2,4-3,35.4-35.8,35.6,474(-12),2001102129,453.3,2000101238,200608030411
2005/06/12,3東京8,晴,11,エプソムC(G3),200505030811,17,3,5,23.9,8,9,00711,57,芝1800,良,1:47.3,0.7,12-11-10,35.6-35.1,35.1,486(-8),2000101344, ,2000101238,200608030411
2005/05/29,3東京4,晴,9,むらさき賞(1600万下),200505030409,15,5,8,12.6,5,7,00711,58,芝1800,良,1:46.8,0.6,14-14-11,34.7-35.0,34.2,494(+20),2001103274, ,2000101238,200608030411
2004/10/23,4京都5,曇,9,比叡S(1600万下),200408040509,7,4,4,4.1,2,4,00894,57,芝2400,良,2:28.2,0.8,4-4-4-2,36.9-34.0,34.6,474(-8),2000101434,270.0,2000101238,200608030411
2004/10/09,4京都1,曇,11,夕刊フジ杯大原S(1600万下),200408040111,9,4,4,2.7,1,7,00894,57,芝1800,稍,1:48.6,0.8,9-7,35.4-35.5,35.7,482(0),1999106137, ,2000101238,200608030411
2004/02/21,2京都7,晴,11,京都記念(G2),200408020711,14,7,11,5.5,2,6,00705,56,芝2200,良,2:13.1,0.3,7-6-5-5,36.6-35.2,35.1,482(-4),1999104268, ,2000101238,200608030411
2004/01/12,1京都4,晴,10,寿S(1600万下),200408010410,9,2,2,2.5,2,1,00705,56,芝1800,良,1:46.7,0.0,5-5,35.6-34.7,34.4,486(+4),2000103344,"1,824.5",2000101238,200608030411
2003/10/26,4京都6,晴,11,菊花賞(G1),200308040611,18,8,18,37.5,8,5,00705,57,芝3000,良,3:05.4,0.6,14-14-10-5,35.8-35.8,35.9,482(-16),2000101398,"1,120.0",2000101238,200608030411
2003/09/28,4阪神6,晴,11,神戸新聞杯(G2),200309040611,13,7,10,32.7,6,7,00652,56,芝2000,良,2:00.5,1.0,9-8-8-8,36.6-35.1,35.5,498(+22),2000101517, ,2000101238,200608030411
2003/03/29,2阪神1,晴,11,毎日杯(G3),200309020111,13,5,7,1.7,1,4,00945,56,芝2000,良,2:00.9,1.0,13-13-13-9,36.5-35.6,35.7,476(0),2000102054,630.0,2000101238,200608030411
2003/02/16,2京都6,曇,11,きさらぎ賞(G3),200308020611,14,1,1,2.2,1,3,05339,56,芝1800,重,1:49.7,0.1,8-7,36.2-35.5,35.1,476(-2),2000101426,"1,107.9",2000101238,200608030411
2003/01/12,1京都4,晴,11,日刊スポシンザン記念(G3),200308010411,16,2,4,3.0,2,2,05339,56,芝1600,良,1:34.9,0.1,10-10,35.7-35.1,34.3,478(-4),2000101634,"1,616.4",2000101238,200608030411
2002/12/08,3中京4,曇,3,2歳新馬,200207030403,10,6,6,3.4,2,1,05339,54,芝1800,良,1:51.1,-1.2,8-6-4-3,36.9-35.3,35.0,482(0),2000102596,600.0,2000101238,200608030411
2006/06/25,4京都4,雨,11,宝塚記念(G1),200608040411,13,1,1,12.9,2,9,00660,58,芝2200,稍,2:14.9,1.9,4-4-5-4,36.2-35.8,37.2,478(-2),2002100816, ,2000101561,200608030411
2006/04/30,3京都4,晴,11,天皇賞(春)(G1),200608030411,17,6,11,14.4,2,2,00660,58,芝3200,良,3:14.0,0.6,5-5-4-2,36.2-33.5,33.7,480(+6),2002100816,"5,406.8",2000101561,200608030411
2006/03/25,3中山1,晴,11,日経賞(G2),200606030111,13,3,3,1.8,1,1,00660,58,芝2500,良,2:33.0,-0.2,6-6-5-5,30.9-35.1,34.7,474(0),2001103199,"6,495.2",2000101561,200608030411
2005/12/25,5中山8,晴,9,有馬記念(G1),200506050809,16,7,14,34.0,6,3,00660,57,芝2500,良,2:32.2,0.3,7-7-6-3,30.1-35.5,35.0,474(+2),2001103038,"4,548.0",2000101561,200608030411
2005/11/27,5東京8,晴,10,ジャパンC(G1),200505050810,18,3,5,20.5,9,4,00666,57,芝2400,良,2:22.4,0.3,7-7-9-9,34.7-36.3,35.0,472(-2),2000190010,"3,800.0",2000101561,200608030411
2005/10/30,4東京8,晴,10,天皇賞(秋)(G1),200505040810,18,2,3,7.2,3,15,00666,58,芝2000,良,2:00.9,0.8,14-15-16,37.0-33.6,32.8,474(0),2000105086, ,2000101561,200608030411
2005/10/09,4京都2,晴,11,京都大賞典(G2),200508040211,12,5,6,1.7,1,1,00666,57,芝2400,良,2:25.4,-0.1,5-5-5-5,37.1-34.2,33.7,474(0),1998101663,"6,588.2",2000101561,200608030411
2005/06/26,3阪神4,晴,11,宝塚記念(G1),200509030411,15,5,9,18.8,4,4,01014,58,芝2200,良,2:11.8,0.3,6-6-7-2,35.2-36.1,36.1,474(-4),2001104313,"2,000.0",2000101561,200608030411
2005/05/01,3京都4,小雨,11,天皇賞(春)(G1),200508030411,18,3,6,5.4,1,6,01014,58,芝3200,良,3:17.1,0.6,14-16-15-16,37.7-34.9,34.4,478(0),2001103890, ,2000101561,200608030411
2005/03/20,1阪神8,曇,11,阪神大賞典(G2),200509010811,10,4,4,4.8,3,3,01014,58,芝3000,良,3:06.3,0.1,6-6-6-3,36.1-35.0,34.7,478(+18),1999107343,"1,610.4",2000101561,200608030411
2004/10/31,4東京8,曇,11,天皇賞(秋)(G1),200405040811,17,8,16,9.6,4,12,00945,58,芝2000,稍,2:00.7,1.8,11-13-11,35.8-35.1,36.1,460(-6),2000101517, ,2000101561,200608030411
2004/06/27,3阪神4,晴,11,宝塚記念(G1),200409030411,15,5,8,5.1,3,3,00666,58,芝2200,良,2:11.5,0.4,10-10-9-8,34.3-36.1,35.1,466(-10),1997110043,"3,348.0",2000101561,200608030411
2004/05/02,3京都4,曇,11,天皇賞(春)(G1),200408030411,18,7,14,2.2,1,13,00666,58,芝3200,良,3:20.6,2.2,8-8-8-10,37.2-36.1,35.8,476(+4),1999106849, ,2000101561,200608030411
2004/03/21,1阪神8,曇,11,阪神大賞典(G2),200409010811,9,5,5,1.4,1,1,00666,56,芝3000,良,3:08.4,-0.2,4-4-3-3,37.9-34.8,34.5,472(+6),2000101398,"6,467.2",2000101561,200608030411
